               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
2023-01-25 16:27:38 |   166 |     9.000e-05 |    43.6475 |         60.4849 |    12.4597 |          3.7667 |            7428
2023-01-25 16:27:59 |   167 |     9.000e-05 |    43.3830 |         60.2940 |    12.3074 |          3.7600 |            7428
2023-01-25 16:28:21 |   168 |     9.000e-05 |    43.1152 |         60.1137 |    12.1495 |          3.7529 |            7428
2023-01-25 16:28:43 |   169 |     9.000e-05 |    42.8403 |         59.9310 |    12.0277 |          3.7464 |            7428
2023-01-25 16:29:05 |   170 |     9.000e-05 |    42.5534 |         59.7356 |    11.8638 |          3.7395 |            7428
2023-01-25 16:29:27 |   171 |     9.000e-05 |    42.2563 |         59.5475 |    11.7437 |          3.7318 |            7428
2023-01-25 16:29:49 |   172 |     9.000e-05 |    42.0012 |         59.4248 |    11.6119 |          3.7258 |            7428
2023-01-25 16:30:10 |   173 |     9.000e-05 |    41.6900 |         59.2559 |    11.5374 |          3.7184 |            7428
2023-01-25 16:30:33 |   174 |     9.000e-05 |    41.3963 |         59.1166 |    11.4694 |          3.7121 |            7428
2023-01-25 16:30:55 |   175 |     9.000e-05 |    41.1054 |         59.0017 |    11.4023 |          3.7065 |            7428
2023-01-25 16:31:16 |   176 |     9.000e-05 |    40.8180 |         58.8694 |    11.3474 |          3.7000 |            7428
2023-01-25 16:31:38 |   177 |     9.000e-05 |    40.5242 |         58.7601 |    11.3088 |          3.6941 |            7428
2023-01-25 16:32:00 |   178 |     9.000e-05 |    40.2388 |         58.6517 |    11.2881 |          3.6878 |            7428
2023-01-25 16:32:22 |   179 |     9.000e-05 |    39.9406 |         58.5830 |    11.2793 |          3.6839 |            7428
2023-01-25 16:32:44 |   180 |     9.000e-05 |    39.6672 |         58.5284 |    11.2795 |          3.6782 |            7428
2023-01-25 16:33:06 |   181 |     9.000e-05 |    39.3705 |         58.4114 |    11.2709 |          3.6713 |            7428
2023-01-25 16:33:28 |   182 |     9.000e-05 |    39.0790 |         58.3533 |    11.2774 |          3.6667 |            7428
2023-01-25 16:33:50 |   183 |     9.000e-05 |    38.8082 |         58.2814 |    11.2706 |          3.6604 |            7428
