               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
2023-01-25 16:42:15 |   230 |     3.000e-04 |    31.5141 |         59.6919 |    19.2729 |          3.5511 |            7423
2023-01-25 16:42:37 |   231 |     3.000e-04 |    33.6054 |         57.4735 |    17.9221 |          3.4945 |            7423
2023-01-25 16:42:59 |   232 |     3.000e-04 |    32.8633 |         57.1563 |    16.9734 |          3.5151 |            7423
2023-01-25 16:43:21 |   233 |     3.000e-04 |    33.7126 |         58.7176 |    18.3678 |          3.5127 |            7423
2023-01-25 16:43:43 |   234 |     3.000e-04 |    37.6102 |         63.9503 |    23.2796 |          3.6293 |            7423
2023-01-25 16:44:05 |   235 |     3.000e-04 |    34.0866 |         56.8109 |    15.9402 |          3.4812 |            7423
2023-01-25 16:44:27 |   236 |     3.000e-04 |    36.9797 |         56.9738 |    14.5418 |          3.5217 |            7423
2023-01-25 16:44:49 |   237 |     3.000e-04 |    32.8567 |         59.4638 |    16.9586 |          3.5273 |            7423
2023-01-25 16:45:11 |   238 |     3.000e-04 |    33.6725 |         60.8401 |    15.6799 |          3.5673 |            7423
2023-01-25 16:45:44 |   239 |     3.000e-04 |    34.6515 |         63.9831 |    19.2545 |          3.6342 |            7423
2023-01-25 16:46:06 |   240 |     3.000e-04 |    35.3858 |         63.0447 |    21.0182 |          3.6037 |            7423
2023-01-25 16:46:28 |   241 |     3.000e-04 |    38.2402 |         58.5937 |    18.6187 |          3.5425 |            7423
2023-01-25 16:46:50 |   242 |     3.000e-04 |    43.6327 |         63.5716 |    21.6417 |          3.6383 |            7423
2023-01-25 16:47:12 |   243 |     3.000e-04 |    37.7296 |         60.7376 |    13.0494 |          3.6766 |            7423
2023-01-25 16:47:34 |   244 |     3.000e-04 |    40.5915 |         62.9865 |    16.5427 |          3.7048 |            7423
2023-01-25 16:47:55 |   245 |     3.000e-04 |    40.5698 |         75.2497 |    24.3135 |          3.8068 |            7423
2023-01-25 16:48:18 |   246 |     3.000e-04 |    34.2584 |         70.3853 |    19.6209 |          3.7631 |            7423
2023-01-25 16:48:40 |   247 |     3.000e-04 |    31.5133 |         67.6209 |    18.8062 |          3.7056 |            7423
2023-01-25 16:49:01 |   248 |     3.000e-04 |    29.8981 |         62.8068 |    15.4690 |          3.6426 |            7423
2023-01-25 16:49:23 |   249 |     3.000e-04 |    28.5693 |         60.6632 |    14.3822 |          3.5987 |            7423
2023-01-25 16:49:45 |   250 |     3.000e-04 |    27.8158 |         58.2886 |    13.8303 |          3.5684 |            7423
2023-01-25 16:50:07 |   251 |     3.000e-04 |    27.2836 |         57.0253 |    12.4041 |          3.5353 |            7423
2023-01-25 16:50:29 |   252 |     3.000e-04 |    26.8887 |         56.5249 |    13.4258 |          3.5287 |            7423
2023-01-25 16:50:51 |   253 |     3.000e-04 |    27.1301 |         56.2537 |    12.1438 |          3.5288 |            7423
2023-01-25 16:51:13 |   254 |     3.000e-04 |    27.2203 |         54.6213 |    11.5031 |          3.4779 |            7423
2023-01-25 16:51:35 |   255 |     3.000e-04 |    28.3580 |         56.0243 |    12.5261 |          3.5069 |            7423
2023-01-25 16:51:53 |   256 |     3.000e-04 |    29.5856 |         56.2612 |    11.5078 |          3.4974 |            7423
2023-01-25 16:52:15 |   257 |     3.000e-04 |    29.7981 |         55.2634 |    11.0487 |          3.4817 |            7423
2023-01-25 16:52:37 |   258 |     3.000e-04 |    30.1433 |         55.3879 |    12.7097 |          3.4723 |            7423
2023-01-25 16:52:59 |   259 |     3.000e-04 |    31.4120 |         55.5738 |    10.1531 |          3.5330 |            7423
2023-01-25 16:53:21 |   260 |     3.000e-04 |    31.2661 |         57.8024 |    18.7506 |          3.5001 |            7423
2023-01-25 16:53:43 |   261 |     3.000e-04 |    27.5580 |         55.1439 |    10.5868 |          3.4608 |            7423
2023-01-25 16:54:04 |   262 |     3.000e-04 |    29.0442 |         55.5082 |    15.2391 |          3.4494 |            7423
2023-01-25 16:54:26 |   263 |     3.000e-04 |    26.7799 |         55.0411 |    10.7770 |          3.4582 |            7423
2023-01-25 16:54:48 |   264 |     3.000e-04 |    28.3735 |         56.8250 |    15.9661 |          3.4671 |            7423
2023-01-25 16:55:10 |   265 |     3.000e-04 |    25.1465 |         54.5481 |     9.5403 |          3.4770 |            7423
2023-01-25 16:55:32 |   266 |     3.000e-04 |    25.2376 |         54.7168 |    11.6688 |          3.4461 |            7423
2023-01-25 16:55:54 |   267 |     3.000e-04 |    26.5857 |         55.8498 |    10.7434 |          3.5090 |            7423
2023-01-25 16:56:17 |   268 |     3.000e-04 |    26.3385 |         54.4849 |    10.9264 |          3.4454 |            7423
2023-01-25 16:56:38 |   269 |     3.000e-04 |    26.2744 |         54.5973 |     9.8265 |          3.4712 |            7423
2023-01-25 16:57:01 |   270 |     3.000e-04 |    27.6624 |         55.7053 |    12.0817 |          3.4683 |            7423
2023-01-25 16:57:23 |   271 |     3.000e-04 |    26.0460 |         56.1057 |     9.3146 |          3.4946 |            7423
2023-01-25 16:57:46 |   272 |     3.000e-04 |    27.5378 |         57.7329 |    12.8575 |          3.5370 |            7423
2023-01-25 16:58:08 |   273 |     3.000e-04 |    29.8299 |         58.8617 |    12.7795 |          3.5862 |            7423
2023-01-25 16:58:30 |   274 |     3.000e-04 |    31.3851 |         57.5004 |    11.5162 |          3.5319 |            7423
2023-01-25 16:58:53 |   275 |     3.000e-04 |    30.9009 |         61.9348 |    11.2853 |          3.6312 |            7423
2023-01-25 16:59:15 |   276 |     3.000e-04 |    38.3687 |         64.1618 |    19.8827 |          3.6046 |            7423
2023-01-25 16:59:38 |   277 |     3.000e-04 |    32.3569 |         63.9523 |    17.1352 |          3.5920 |            7423
2023-01-25 17:00:00 |   278 |     3.000e-04 |    34.5558 |         63.7571 |    13.5487 |          3.5619 |            7423
2023-01-25 17:00:22 |   279 |     3.000e-04 |    35.4045 |         66.2617 |    15.0762 |          3.5879 |            7423
2023-01-25 17:00:44 |   280 |     3.000e-04 |    29.2247 |         64.1458 |    14.0168 |          3.5661 |            7423
2023-01-25 17:01:07 |   281 |     3.000e-04 |    28.7081 |         64.3071 |    15.7840 |          3.5668 |            7423
2023-01-25 17:01:29 |   282 |     3.000e-04 |    27.7394 |         69.6398 |    21.4909 |          3.6430 |            7423
2023-01-25 17:01:51 |   283 |     3.000e-04 |    27.3807 |         72.1644 |    23.8296 |          3.6655 |            7423
2023-01-25 17:02:14 |   284 |     3.000e-04 |    28.3489 |         74.6712 |    27.8405 |          3.6900 |            7423
2023-01-25 17:02:36 |   285 |     3.000e-04 |    27.2749 |         65.6326 |    21.8071 |          3.5841 |            7423
2023-01-25 17:02:59 |   286 |     3.000e-04 |    28.0415 |         61.5187 |    20.5087 |          3.5304 |            7423
2023-01-25 17:03:22 |   287 |     3.000e-04 |    27.1668 |         55.4420 |    11.4979 |          3.4314 |            7423
2023-01-25 17:03:41 |   288 |     3.000e-04 |    28.6801 |         55.1683 |    11.5733 |          3.4140 |            7423
2023-01-25 17:04:03 |   289 |     3.000e-04 |    28.3057 |         55.0473 |     9.8095 |          3.4054 |            7423
2023-01-25 17:04:25 |   290 |     3.000e-04 |    28.3581 |         56.0445 |    12.3507 |          3.4253 |            7423
2023-01-25 17:04:48 |   291 |     3.000e-04 |    28.2937 |         53.9218 |    10.0168 |          3.3705 |            7423
2023-01-25 17:05:11 |   292 |     3.000e-04 |    27.3987 |         58.1844 |    19.7793 |          3.4211 |            7423
2023-01-25 17:05:33 |   293 |     3.000e-04 |    27.1774 |         56.9572 |    15.0075 |          3.4012 |            7423
2023-01-25 17:05:55 |   294 |     3.000e-04 |    28.0283 |         61.5422 |    20.7544 |          3.4600 |            7423
2023-01-25 17:06:17 |   295 |     3.000e-04 |    29.2498 |         58.8006 |    12.7097 |          3.4629 |            7423
2023-01-25 17:06:39 |   296 |     3.000e-04 |    33.2392 |         58.5356 |    15.2498 |          3.4874 |            7423
2023-01-25 17:07:01 |   297 |     3.000e-04 |    38.8930 |         58.7933 |    17.4510 |          3.5076 |            7423
2023-01-25 17:07:22 |   298 |     3.000e-04 |    37.7935 |         54.9076 |    10.2879 |          3.5052 |            7423
2023-01-25 17:07:45 |   299 |     3.000e-04 |    31.5449 |         55.2023 |    12.3315 |          3.4493 |            7423
2023-01-25 17:08:06 |   300 |     3.000e-04 |    26.9853 |         55.9619 |    15.6357 |          3.4210 |            7423
2023-01-25 17:08:28 |   301 |     3.000e-04 |    24.7117 |         56.4094 |    16.3484 |          3.4089 |            7423
2023-01-25 17:08:50 |   302 |     3.000e-04 |    22.9413 |         54.7560 |    14.5613 |          3.3611 |            7423
2023-01-25 17:09:12 |   303 |     3.000e-04 |    21.6855 |         53.9095 |    12.7038 |          3.3343 |            7423
2023-01-25 17:09:34 |   304 |     3.000e-04 |    21.1561 |         52.7372 |     9.9429 |          3.3241 |            7423
2023-01-25 17:09:55 |   305 |     3.000e-04 |    20.5665 |         53.6260 |    12.2234 |          3.3137 |            7423
2023-01-25 17:10:18 |   306 |     3.000e-04 |    21.7361 |         52.9703 |     9.8610 |          3.3362 |            7423
2023-01-25 17:10:40 |   307 |     3.000e-04 |    22.8082 |         54.1366 |    11.0019 |          3.3540 |            7423
2023-01-25 17:11:02 |   308 |     3.000e-04 |    24.4296 |         54.6648 |    13.3800 |          3.3545 |            7423
2023-01-25 17:11:24 |   309 |     3.000e-04 |    22.9195 |         54.1856 |     9.5680 |          3.3353 |            7423
2023-01-25 17:11:46 |   310 |     3.000e-04 |    23.6691 |         53.5488 |     9.8706 |          3.3475 |            7423
2023-01-25 17:12:08 |   311 |     3.000e-04 |    23.8766 |         52.6558 |     9.0601 |          3.3122 |            7423
2023-01-25 17:12:30 |   312 |     3.000e-04 |    22.8928 |         53.5444 |    10.2153 |          3.3532 |            7423
2023-01-25 17:12:52 |   313 |     3.000e-04 |    22.9199 |         52.5553 |     9.7792 |          3.2935 |            7423
2023-01-25 17:13:14 |   314 |     3.000e-04 |    24.4558 |         52.7112 |     9.4938 |          3.3350 |            7423
2023-01-25 17:13:36 |   315 |     3.000e-04 |    22.0683 |         53.7499 |    10.1177 |          3.3059 |            7423
2023-01-25 17:13:57 |   316 |     3.000e-04 |    25.3491 |         55.3457 |    12.7233 |          3.3793 |            7423
2023-01-25 17:14:19 |   317 |     3.000e-04 |    25.3186 |         54.7874 |    10.7331 |          3.3537 |            7423
2023-01-25 17:14:41 |   318 |     3.000e-04 |    35.8619 |         56.5486 |    13.0180 |          3.4418 |            7423
2023-01-25 17:15:03 |   319 |     3.000e-04 |    25.1905 |         55.1205 |    12.9367 |          3.3348 |            7423
2023-01-25 17:15:21 |   320 |     3.000e-04 |    26.0479 |         55.5776 |    12.1665 |          3.3975 |            7423
2023-01-25 17:15:43 |   321 |     3.000e-04 |    25.3862 |         55.1246 |    14.1795 |          3.3279 |            7423
2023-01-25 17:16:05 |   322 |     3.000e-04 |    24.5195 |         52.5489 |    10.1887 |          3.3124 |            7423
2023-01-25 17:16:26 |   323 |     3.000e-04 |    21.7455 |         54.2146 |    10.1259 |          3.3371 |            7423
2023-01-25 17:16:48 |   324 |     3.000e-04 |    21.0546 |         52.8174 |     8.5920 |          3.3268 |            7423
2023-01-25 17:17:09 |   325 |     3.000e-04 |    20.2764 |         53.7530 |     9.5291 |          3.3411 |            7423
2023-01-25 17:17:30 |   326 |     3.000e-04 |    20.0764 |         53.1977 |     9.0953 |          3.3326 |            7423
2023-01-25 17:17:51 |   327 |     3.000e-04 |    19.9704 |         55.0018 |    10.7390 |          3.3702 |            7423
2023-01-25 17:18:13 |   328 |     3.000e-04 |    19.6508 |         53.8649 |     9.1381 |          3.3330 |            7423
2023-01-25 17:18:34 |   329 |     3.000e-04 |    19.5886 |         56.0936 |    11.8502 |          3.3797 |            7423
2023-01-25 17:18:55 |   330 |     3.000e-04 |    19.6512 |         54.7994 |     9.4459 |          3.3460 |            7423
2023-01-25 17:19:16 |   331 |     3.000e-04 |    19.8447 |         56.1660 |    11.5667 |          3.3617 |            7423
2023-01-25 17:19:38 |   332 |     3.000e-04 |    20.7154 |         56.1753 |    10.0853 |          3.3761 |            7423
2023-01-25 17:19:59 |   333 |     3.000e-04 |    21.1741 |         57.2737 |    11.0362 |          3.3815 |            7423
2023-01-25 17:20:20 |   334 |     3.000e-04 |    22.7856 |         58.3187 |    10.3343 |          3.4464 |            7423
2023-01-25 17:20:42 |   335 |     3.000e-04 |    23.1493 |         63.9079 |    17.1235 |          3.4651 |            7423
2023-01-25 17:21:03 |   336 |     3.000e-04 |    28.2339 |         67.8267 |    17.4241 |          3.6424 |            7423
2023-01-25 17:21:24 |   337 |     3.000e-04 |    30.2531 |         82.8120 |    26.3054 |          3.7333 |            7423
2023-01-25 17:21:46 |   338 |     3.000e-04 |    37.8610 |         83.8670 |    22.7873 |          3.9627 |            7423
2023-01-25 17:22:07 |   339 |     3.000e-04 |    30.5220 |         66.4593 |    21.4808 |          3.6697 |            7423
2023-01-25 17:22:28 |   340 |     3.000e-04 |    28.3497 |         56.8544 |    10.3979 |          3.4321 |            7423
2023-01-25 17:22:50 |   341 |     3.000e-04 |    25.1874 |         55.2174 |    11.4718 |          3.3672 |            7423
2023-01-25 17:23:11 |   342 |     3.000e-04 |    23.7369 |         54.0664 |    11.0826 |          3.3657 |            7423
2023-01-25 17:23:33 |   343 |     3.000e-04 |    22.7694 |         54.1396 |    11.8817 |          3.3824 |            7423
2023-01-25 17:23:54 |   344 |     3.000e-04 |    21.5217 |         54.9627 |    13.4258 |          3.3776 |            7423
2023-01-25 17:24:16 |   345 |     3.000e-04 |    20.5626 |         55.3650 |    13.9025 |          3.3643 |            7423
2023-01-25 17:24:37 |   346 |     3.000e-04 |    19.6253 |         56.0536 |    14.1858 |          3.3621 |            7423
2023-01-25 17:24:58 |   347 |     3.000e-04 |    18.8987 |         56.5108 |    14.5655 |          3.3543 |            7423
2023-01-25 17:25:20 |   348 |     3.000e-04 |    18.3364 |         56.2190 |    13.2692 |          3.3597 |            7423
2023-01-25 17:25:41 |   349 |     3.000e-04 |    17.9223 |         56.3457 |    13.1407 |          3.3506 |            7423
2023-01-25 17:26:03 |   350 |     3.000e-04 |    17.6632 |         56.9198 |    13.3225 |          3.3731 |            7423
2023-01-25 17:26:24 |   351 |     3.000e-04 |    17.6270 |         56.9474 |    13.3220 |          3.3562 |            7423
2023-01-25 17:26:42 |   352 |     3.000e-04 |    18.1995 |         54.9675 |    12.3254 |          3.3663 |            7423
2023-01-25 17:27:04 |   353 |     3.000e-04 |    19.7593 |         58.3514 |    13.8893 |          3.3725 |            7423
2023-01-25 17:27:26 |   354 |     3.000e-04 |    21.5215 |         55.8939 |    12.0487 |          3.3718 |            7423
2023-01-25 17:27:47 |   355 |     3.000e-04 |    21.9761 |         60.3735 |    13.6847 |          3.4107 |            7423
2023-01-25 17:28:08 |   356 |     3.000e-04 |    24.0508 |         59.1097 |    14.8958 |          3.4220 |            7423
2023-01-25 17:28:30 |   357 |     3.000e-04 |    23.2588 |         56.5510 |    12.4169 |          3.3502 |            7423
2023-01-25 17:28:51 |   358 |     3.000e-04 |    24.1416 |         59.5617 |    20.8730 |          3.4161 |            7423
2023-01-25 17:29:12 |   359 |     9.000e-05 |    19.8506 |         51.4672 |    10.5562 |          3.2129 |            7423
2023-01-25 17:29:33 |   360 |     9.000e-05 |    16.9136 |         51.3959 |    10.1437 |          3.2083 |            7423
2023-01-25 17:29:55 |   361 |     9.000e-05 |    16.2431 |         51.5039 |    10.2665 |          3.2081 |            7423
2023-01-25 17:30:16 |   362 |     9.000e-05 |    15.8579 |         51.6808 |    10.6412 |          3.2087 |            7423
2023-01-25 17:30:37 |   363 |     9.000e-05 |    15.5887 |         51.8795 |    11.0849 |          3.2101 |            7423
2023-01-25 17:30:59 |   364 |     9.000e-05 |    15.3890 |         52.0663 |    11.4372 |          3.2118 |            7423
2023-01-25 17:31:20 |   365 |     9.000e-05 |    15.2321 |         52.1740 |    11.4852 |          3.2135 |            7423
2023-01-25 17:31:41 |   366 |     9.000e-05 |    15.1082 |         52.1803 |    11.1489 |          3.2154 |            7423
2023-01-25 17:32:03 |   367 |     9.000e-05 |    14.9863 |         52.1013 |    10.4859 |          3.2173 |            7423
2023-01-25 17:32:24 |   368 |     9.000e-05 |    14.8676 |         51.9989 |     9.6935 |          3.2192 |            7423
2023-01-25 17:32:45 |   369 |     9.000e-05 |    14.7559 |         51.9672 |     9.1502 |          3.2216 |            7423
2023-01-25 17:33:07 |   370 |     9.000e-05 |    14.6581 |         51.9893 |     8.8534 |          3.2238 |            7423
2023-01-25 17:33:28 |   371 |     9.000e-05 |    14.5686 |         52.0334 |     8.6779 |          3.2263 |            7423
2023-01-25 17:33:49 |   372 |     9.000e-05 |    14.4824 |         52.0759 |     8.5460 |          3.2289 |            7423
2023-01-25 17:34:11 |   373 |     9.000e-05 |    14.4043 |         52.1210 |     8.4871 |          3.2314 |            7423
2023-01-25 17:34:32 |   374 |     9.000e-05 |    14.3266 |         52.1677 |     8.4390 |          3.2339 |            7423
2023-01-25 17:34:54 |   375 |     9.000e-05 |    14.2546 |         52.2235 |     8.4764 |          3.2365 |            7423
2023-01-25 17:35:15 |   376 |     9.000e-05 |    14.1870 |         52.2834 |     8.5286 |          3.2389 |            7423
2023-01-25 17:35:36 |   377 |     9.000e-05 |    14.1181 |         52.3421 |     8.6347 |          3.2405 |            7423
2023-01-25 17:35:57 |   378 |     9.000e-05 |    14.0488 |         52.4008 |     8.7078 |          3.2418 |            7423
2023-01-25 17:36:19 |   379 |     9.000e-05 |    13.9852 |         52.4743 |     8.8243 |          3.2433 |            7423
2023-01-25 17:36:40 |   380 |     9.000e-05 |    13.9222 |         52.5349 |     8.8648 |          3.2439 |            7423
2023-01-25 17:37:01 |   381 |     9.000e-05 |    13.8639 |         52.6031 |     8.9382 |          3.2450 |            7423
2023-01-25 17:37:22 |   382 |     9.000e-05 |    13.8052 |         52.6275 |     8.9672 |          3.2443 |            7423
2023-01-25 17:37:43 |   383 |     9.000e-05 |    13.7439 |         52.6840 |     8.9817 |          3.2450 |            7423
2023-01-25 17:38:02 |   384 |     9.000e-05 |    13.7315 |         52.5639 |     8.6209 |          3.2206 |            7423
2023-01-25 17:38:23 |   385 |     9.000e-05 |    13.6834 |         52.6622 |     8.9194 |          3.2428 |            7423
2023-01-25 17:38:44 |   386 |     9.000e-05 |    13.6100 |         52.7392 |     9.0487 |          3.2430 |            7423
2023-01-25 17:39:05 |   387 |     9.000e-05 |    13.5247 |         52.7829 |     9.0457 |          3.2426 |            7423
2023-01-25 17:39:26 |   388 |     9.000e-05 |    13.4692 |         52.8716 |     9.0961 |          3.2430 |            7423
2023-01-25 17:39:47 |   389 |     9.000e-05 |    13.4127 |         52.9925 |     9.1240 |          3.2457 |            7423
2023-01-25 17:40:08 |   390 |     9.000e-05 |    13.3554 |         53.0264 |     9.1036 |          3.2443 |            7423
2023-01-25 17:40:30 |   391 |     9.000e-05 |    13.3043 |         53.0456 |     9.0513 |          3.2440 |            7423
2023-01-25 17:40:51 |   392 |     9.000e-05 |    13.2472 |         53.0811 |     9.1045 |          3.2428 |            7423
2023-01-25 17:41:12 |   393 |     9.000e-05 |    13.1934 |         53.1359 |     9.0307 |          3.2433 |            7423
2023-01-25 17:41:33 |   394 |     9.000e-05 |    13.1381 |         53.1196 |     8.9662 |          3.2418 |            7423
2023-01-25 17:41:55 |   395 |     9.000e-05 |    13.1031 |         53.1786 |     8.9642 |          3.2424 |            7423
2023-01-25 17:42:16 |   396 |     9.000e-05 |    13.0440 |         53.1897 |     8.9098 |          3.2401 |            7423
2023-01-25 17:42:37 |   397 |     2.700e-05 |    13.3817 |         51.5533 |     7.8866 |          3.1806 |            7423
2023-01-25 17:42:59 |   398 |     2.700e-05 |    13.2094 |         51.3639 |     7.7546 |          3.1779 |            7423
2023-01-25 17:43:20 |   399 |     2.700e-05 |    13.0421 |         51.2717 |     7.7358 |          3.1756 |            7423
2023-01-25 17:43:41 |   400 |     2.700e-05 |    12.9226 |         51.2213 |     7.7479 |          3.1738 |            7423
2023-01-25 17:44:03 |   401 |     2.700e-05 |    12.8276 |         51.1830 |     7.7678 |          3.1721 |            7423
2023-01-25 17:44:24 |   402 |     2.700e-05 |    12.7502 |         51.1619 |     7.7909 |          3.1707 |            7423
2023-01-25 17:44:45 |   403 |     2.700e-05 |    12.6838 |         51.1449 |     7.8114 |          3.1694 |            7423
2023-01-25 17:45:06 |   404 |     2.700e-05 |    12.6259 |         51.1331 |     7.8285 |          3.1682 |            7423
2023-01-25 17:45:28 |   405 |     2.700e-05 |    12.5737 |         51.1249 |     7.8380 |          3.1674 |            7423
2023-01-25 17:45:49 |   406 |     2.700e-05 |    12.5270 |         51.1187 |     7.8424 |          3.1664 |            7423
2023-01-25 17:46:11 |   407 |     2.700e-05 |    12.4838 |         51.1160 |     7.8386 |          3.1658 |            7423
2023-01-25 17:46:32 |   408 |     2.700e-05 |    12.4448 |         51.1114 |     7.8312 |          3.1651 |            7423
2023-01-25 17:46:54 |   409 |     2.700e-05 |    12.4066 |         51.1111 |     7.8205 |          3.1646 |            7423
2023-01-25 17:47:15 |   410 |     2.700e-05 |    12.3720 |         51.1059 |     7.8027 |          3.1640 |            7423
2023-01-25 17:47:36 |   411 |     2.700e-05 |    12.3385 |         51.1129 |     7.7908 |          3.1637 |            7423
2023-01-25 17:47:58 |   412 |     2.700e-05 |    12.3069 |         51.1135 |     7.7774 |          3.1633 |            7423
2023-01-25 17:48:19 |   413 |     2.700e-05 |    12.2755 |         51.1208 |     7.7635 |          3.1630 |            7423
2023-01-25 17:48:40 |   414 |     2.700e-05 |    12.2460 |         51.1231 |     7.7546 |          3.1626 |            7423
2023-01-25 17:49:02 |   415 |     2.700e-05 |    12.2182 |         51.1295 |     7.7377 |          3.1623 |            7423
2023-01-25 17:49:20 |   416 |     2.700e-05 |    12.1959 |         51.2871 |     7.6576 |          3.1640 |            7423
2023-01-25 17:49:41 |   417 |     2.700e-05 |    12.1856 |         51.1262 |     7.6991 |          3.1614 |            7423
2023-01-25 17:50:02 |   418 |     2.700e-05 |    12.1344 |         51.1484 |     7.6959 |          3.1615 |            7423
2023-01-25 17:50:24 |   419 |     2.700e-05 |    12.1087 |         51.1583 |     7.6979 |          3.1614 |            7423
2023-01-25 17:50:45 |   420 |     2.700e-05 |    12.0849 |         51.1701 |     7.6927 |          3.1612 |            7423
2023-01-25 17:51:07 |   421 |     2.700e-05 |    12.0598 |         51.1853 |     7.6922 |          3.1612 |            7423
2023-01-25 17:51:28 |   422 |     2.700e-05 |    12.0377 |         51.1956 |     7.6856 |          3.1609 |            7423
2023-01-25 17:51:49 |   423 |     2.700e-05 |    12.0137 |         51.2063 |     7.6825 |          3.1609 |            7423
2023-01-25 17:52:11 |   424 |     2.700e-05 |    11.9905 |         51.2168 |     7.6775 |          3.1607 |            7423
2023-01-25 17:52:32 |   425 |     2.700e-05 |    11.9684 |         51.2312 |     7.6760 |          3.1607 |            7423
2023-01-25 17:52:53 |   426 |     2.700e-05 |    11.9462 |         51.2430 |     7.6734 |          3.1605 |            7423
2023-01-25 17:53:15 |   427 |     2.700e-05 |    11.9239 |         51.2531 |     7.6660 |          3.1606 |            7423
2023-01-25 17:53:36 |   428 |     2.700e-05 |    11.9025 |         51.2647 |     7.6659 |          3.1603 |            7423
2023-01-25 17:53:57 |   429 |     2.700e-05 |    11.8804 |         51.2820 |     7.6586 |          3.1606 |            7423
2023-01-25 17:54:18 |   430 |     2.700e-05 |    11.8593 |         51.2912 |     7.6563 |          3.1602 |            7423
2023-01-25 17:54:39 |   431 |     2.700e-05 |    11.8396 |         51.3019 |     7.6515 |          3.1603 |            7423
2023-01-25 17:55:01 |   432 |     2.700e-05 |    11.8187 |         51.3221 |     7.6529 |          3.1601 |            7423
2023-01-25 17:55:22 |   433 |     2.700e-05 |    11.7976 |         51.3213 |     7.6446 |          3.1602 |            7423
2023-01-25 17:55:43 |   434 |     2.700e-05 |    11.7774 |         51.3477 |     7.6432 |          3.1601 |            7423
2023-01-25 17:56:04 |   435 |     2.700e-05 |    11.7568 |         51.3548 |     7.6413 |          3.1600 |            7423
2023-01-25 17:56:26 |   436 |     2.700e-05 |    11.7372 |         51.3668 |     7.6414 |          3.1600 |            7423
2023-01-25 17:56:47 |   437 |     2.700e-05 |    11.7170 |         51.3893 |     7.6417 |          3.1602 |            7423
2023-01-25 17:57:08 |   438 |     2.700e-05 |    11.6976 |         51.3941 |     7.6390 |          3.1600 |            7423
2023-01-25 17:57:29 |   439 |     2.700e-05 |    11.6776 |         51.4142 |     7.6342 |          3.1602 |            7423
2023-01-25 17:57:50 |   440 |     2.700e-05 |    11.6586 |         51.4234 |     7.6358 |          3.1601 |            7423
2023-01-25 17:58:12 |   441 |     2.700e-05 |    11.6393 |         51.4443 |     7.6404 |          3.1602 |            7423
2023-01-25 17:58:33 |   442 |     2.700e-05 |    11.6200 |         51.4464 |     7.6354 |          3.1599 |            7423
2023-01-25 17:58:54 |   443 |     2.700e-05 |    11.6016 |         51.4762 |     7.6357 |          3.1604 |            7423
2023-01-25 17:59:15 |   444 |     2.700e-05 |    11.5829 |         51.4765 |     7.6379 |          3.1600 |            7423
2023-01-25 17:59:36 |   445 |     2.700e-05 |    11.5641 |         51.5034 |     7.6396 |          3.1602 |            7423
2023-01-25 17:59:58 |   446 |     2.700e-05 |    11.5453 |         51.5106 |     7.6417 |          3.1601 |            7423
2023-01-25 18:00:19 |   447 |     8.100e-06 |    11.4456 |         51.3791 |     7.3979 |          3.1550 |            7423
2023-01-25 18:00:37 |   448 |     8.100e-06 |    11.4428 |         51.2756 |     7.4615 |          3.1502 |            7423
2023-01-25 18:00:58 |   449 |     8.100e-06 |    11.3731 |         51.3536 |     7.3858 |          3.1540 |            7423
2023-01-25 18:01:19 |   450 |     8.100e-06 |    11.3697 |         51.3534 |     7.3832 |          3.1539 |            7423
2023-01-25 18:01:41 |   451 |     8.100e-06 |    11.3528 |         51.3581 |     7.3824 |          3.1539 |            7423
2023-01-25 18:02:02 |   452 |     8.100e-06 |    11.3383 |         51.3612 |     7.3821 |          3.1539 |            7423
2023-01-25 18:02:23 |   453 |     8.100e-06 |    11.3253 |         51.3667 |     7.3822 |          3.1539 |            7423
2023-01-25 18:02:44 |   454 |     8.100e-06 |    11.3136 |         51.3712 |     7.3834 |          3.1540 |            7423
2023-01-25 18:03:06 |   455 |     8.100e-06 |    11.3029 |         51.3800 |     7.3837 |          3.1540 |            7423
2023-01-25 18:03:27 |   456 |     8.100e-06 |    11.2927 |         51.3835 |     7.3855 |          3.1540 |            7423
2023-01-25 18:03:48 |   457 |     8.100e-06 |    11.2832 |         51.3888 |     7.3865 |          3.1541 |            7423
2023-01-25 18:04:10 |   458 |     8.100e-06 |    11.2736 |         51.3928 |     7.3874 |          3.1542 |            7423
2023-01-25 18:04:31 |   459 |     8.100e-06 |    11.2647 |         51.3951 |     7.3892 |          3.1541 |            7423
2023-01-25 18:04:52 |   460 |     8.100e-06 |    11.2560 |         51.4005 |     7.3898 |          3.1541 |            7423
2023-01-25 18:05:13 |   461 |     8.100e-06 |    11.2474 |         51.4055 |     7.3912 |          3.1542 |            7423
2023-01-25 18:05:35 |   462 |     8.100e-06 |    11.2391 |         51.4107 |     7.3920 |          3.1542 |            7423
2023-01-25 18:05:56 |   463 |     8.100e-06 |    11.2311 |         51.4152 |     7.3933 |          3.1542 |            7423
2023-01-25 18:06:17 |   464 |     8.100e-06 |    11.2231 |         51.4200 |     7.3942 |          3.1542 |            7423
2023-01-25 18:06:39 |   465 |     8.100e-06 |    11.2155 |         51.4232 |     7.3944 |          3.1542 |            7423
